PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2012-063660 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,5406 N LAMAR BLVD,Total demolition of Building 2 17190sf metal and stucco building,0226070502,Lot 2 Block A Subdivision BEDNAR ADDITION IIIRESUBDIVISION,2012/06/22,2012/06/26,TUESDAY,2012,2012,No,Permit Center,Expired,2013/08/04,,0,,,,$10000.00,1,0,,,,,,,,,,,5406 N LAMAR BLVD,AUSTIN,TX,78751,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10787653,10787653,30.32255812,-97.72900791,"(30.32255812, -97.72900791)"
BP,Building Permit,2009-141404 BP,R- 645 Demolition One Family Homes,Demolition,No,2619 MARIA ANNA RD,REPERMITTING for expired permit number 08077738BP  Structure already demolished and new house is being built  Demolish a circa 1971 2 story 3012 square foot single family residence,0120060803,Lot 13 Block F Subdivision,2009/12/30,2009/12/31,THURSDAY,2009,2010,No,Permit Center,Final,2010/01/28,2010/01/28,3012,,,,$2400.00,2,1,,,,,,,,,,,2619 MARIA ANNA RD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10383120,10383120,30.30477293,-97.76890654,"(30.30477293, -97.76890654)"
BP,Building Permit,2012-125604 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1206 LEONA ST,Demolish detached storage building that crosses over a property line,0208090125,Lot   Block 1 Subdivision C R JOHNS SUBDIVISION,2012/12/19,2012/12/19,WEDNESDAY,2012,2013,No,Permit Center,VOID,2013/06/17,,378,,,,$0.00,1,0,,,,,,,,,,,1206 LEONA ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10873626,10873626,30.2740117,-97.72225,"(30.2740117, -97.72225)"
BP,Building Permit,2012-097752 BP,R- 645 Demolition One Family Homes,Demolition,No,1314 FORT BRANCH BLVD,Repermitting for expired permit number 2008050503BP Demolish a circa 1948 1 story 1042 square foot single family residence  ALREADY DEMOLISHED,0210210310,Lot 6 Block 1 Subdivision LINCOLN GARDENS  SEC 1,2012/09/26,2012/09/26,WEDNESDAY,2012,2012,No,Permit Center,Final,2012/09/28,2012/09/28,1042,,,,$0.00,1,1,,,,,,,,,,,1314 FORT BRANCH BLVD,AUSTIN,TX,78721,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10834445,10834445,30.2776817,-97.68025515,"(30.2776817, -97.68025515)"
BP,Building Permit,2008-075226 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2419 CARDINAL LOOP,Demo ca 1972  9 structures apt bldg 50100,0315310501,Lot A Block   Subdivision BERGSTROM ARMS SUBDIVISION,2008/09/16,2008/09/24,WEDNESDAY,2008,2008,No,Permit Center,Expired,2009/03/23,,0,,,,$500.00,2,60,,,,,,,,,,,2419 CARDINAL LOOP,AUSTIN,TX,78617,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10195707,10195707,30.21424957,-97.65697328,"(30.21424957, -97.65697328)"
BP,Building Permit,2013-121453 BP,R- 645 Demolition One Family Homes,Demolition,No,2010 SCHULLE AVE,Total demo of existing home  Circa 1939,0117070801,LOT 1  N 25 FT OF LOT 2 BLK H SHERWOOD FOREST,2013/09/18,2013/11/27,WEDNESDAY,2013,2014,No,Permit Center,Final,2015/11/24,2015/11/24,1413,,,,$5000.00,1,1,,,,,,,,,,,2010 SCHULLE AVE,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11051462,11051462,30.29873307,-97.776471,"(30.29873307, -97.776471)"
BP,Building Permit,2014-108473 BP,R- 645 Demolition One Family Homes,Demolition,No,1803 SINGLETON AVE,total demo of sf res,0210111702,Lot 10 Block   Subdivision GLENWOOD ADDN  1904,2014/08/27,2014/10/13,MONDAY,2014,2015,No,Permit Center,Expired,2015/10/24,,672,,,,$4000.00,1,1,,,,,,,,,,,1803 SINGLETON AVE,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11231115,11231115,30.27993465,-97.71477273,"(30.27993465, -97.71477273)"
BP,Building Permit,2010-014148 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,6109 CLUB TER,Demolish a detached shed,0306150309,Lot 20 Block   Subdivision PFEIFER  PAUL ADDN,2010/01/25,2010/03/26,FRIDAY,2010,2010,No,Permit Center,Final,2010/05/14,2010/05/14,60,,,,$0.00,1,0,,,,,,,,,,,6109 CLUB TER,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10402818,10402818,30.2345283,-97.70010965,"(30.2345283, -97.70010965)"
BP,Building Permit,2011-007124 BP,R- 645 Demolition One Family Homes,Demolition,No,5700 CHERRY CREEK DR,Demolish a circa 1972 1 story 1382 square foot single family residence,0412150434,Lot 1 Block T Subdivision CHERRY CREEK PH 2 SEC 3,2011/01/25,2011/02/02,WEDNESDAY,2011,2011,No,Permit Center,Expired,2011/08/01,,1382,,,,$4400.00,1,1,,,,,,,,,,,5700 CHERRY CREEK DR,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10540703,10540703,30.21966748,-97.80768045,"(30.21966748, -97.80768045)"
BP,Building Permit,2014-126861 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,8500 RESEARCH BLVD SB,total demo of 7657 sqft frame commercial accessory building,0239100316,LOT 1 BLK A 8500 PIECES OF C  C,2014/11/26,2014/11/26,WEDNESDAY,2014,2015,No,Permit Center,Active,2016/11/26,,7657,,,,$0.00,1,0,,,,,,,,,,,8500 RESEARCH BLVD SB,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11256029,11256029,30.35956988,-97.71712697,"(30.35956988, -97.71712697)"
BP,Building Permit,2013-101824 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,2900 W 44TH ST,Total demo of detached shed,0126011114,Lot 4 Block A Subdivision HIGHLAND PARK,2013/09/23,2013/09/27,FRIDAY,2013,2013,No,Permit Center,Expired,2015/09/27,,600,,,,$5000.00,0,0,,,,,,,,,,,2900 W 44TH ST,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11023605,11023605,30.32033725,-97.75506698,"(30.32033725, -97.75506698)"
BP,Building Permit,2008-018943 BP,R- 645 Demolition One Family Homes,Demolition,No,6901 ONION CROSSING DR,Demolish a ca 1983 badly fire damaged mobile home,0328010306,Lot 6 Block J Subdivision ONION CREEK FOREST SEC 2,2008/03/18,2008/03/18,TUESDAY,2008,2008,No,Permit Center,Withdrawn,2008/09/14,2008/07/15,1344,,,,$17500.00,1,1,,,,,,,,,,,6901 ONION CROSSING DR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10126092,10126092,30.17542383,-97.74871519,"(30.17542383, -97.74871519)"
BP,Building Permit,2013-056274 BP,R- 645 Demolition One Family Homes,Demolition,No,35 MARGRANITA CRES,Repermit PR2007140186  Total demo of existing single family res  Circa 1946,0117020226,Lot 190 Block   Subdivision TARRYTOWN OAKS,2013/05/24,2013/06/04,TUESDAY,2013,2013,No,Permit Center,Final,2014/04/09,2014/04/09,0,,,,$0.00,1,1,,,,,,,,,,,35 MARGRANITA CRES,AUSTIN,,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10957188,10957188,30.29977598,-97.75932148,"(30.29977598, -97.75932148)"
BP,Building Permit,2009-009767 BP,R- 645 Demolition One Family Homes,Demolition,No,7101 FOY CIR,Demolish a circa 1984 2 story 1560 square foot single family residence,0330030416,Lot 16 Block A Subdivision ONION CREEK PLANTATIONS SEC 1,2009/02/05,2009/02/12,THURSDAY,2009,2009,No,Permit Center,Expired,2009/08/11,,1560,,,,$12900.00,2,1,,,,,,,,,,,7101 FOY CIR,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10235506,10235506,30.17070223,-97.74194738,"(30.17070223, -97.74194738)"
BP,Building Permit,2015-035809 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,3005 HARRIS BLVD,Total demo of detached carport  Circa 1939,0118011702,Lot 2 Block 1 Subdivision BRYKERWOODS B,2015/03/06,2015/04/01,WEDNESDAY,2015,2015,No,Permit Center,Final,2015/05/01,2015/05/01,0,,,,$0.00,1,1,,,,,,,,,,,3005 HARRIS BLVD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11320226,11320226,30.30155734,-97.75093788,"(30.30155734, -97.75093788)"
BP,Building Permit,2011-066942 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1811 W 38TH ST,Demolish a circa 1946 1 story 408 square foot detached garage,0122000305,Lot 19 Block   Subdivision OAKMONT HEIGHTS,2011/07/28,2011/08/18,THURSDAY,2011,2011,No,Permit Center,Expired,2012/02/14,,408,,,,$0.00,1,0,,,,,,,,,,,1811 W 38TH ST,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10627951,10627951,30.31097663,-97.75268287,"(30.31097663, -97.75268287)"
BP,Building Permit,2012-072399 BP,R- 645 Demolition One Family Homes,Demolition,No,2912 TERRY LN,Demolish small residential unit situated in the front of the property,0316330102,Lot 21A Block   Subdivision GLENBROOK ADDITION RESUB OF A PORTION OF SEC 1  2,2012/06/01,2012/07/19,THURSDAY,2012,2012,No,Permit Center,Final,2013/01/09,2013/01/09,0,,,,$0.00,1,1,,,,,,,,,,,2912 TERRY LN,AUSTIN,,78617,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10799964,10799964,30.20791529,-97.64541014,"(30.20791529, -97.64541014)"
BP,Building Permit,2016-006803 BP,R- 645 Demolition One Family Homes,Demolition,No,1105 MATTHEWS LN,Total demo of existing sf res  Circa 1935,0419130503,Lot 11 Block E Subdivision ELM WOOD ESTATES,2016/01/13,2016/01/22,FRIDAY,2016,2016,No,Permit Center,Active,2018/01/22,,2000,,,,$5000.00,1,1,,,,,,,,,,,1105 MATTHEWS LN,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11474289,11474289,30.19498461,-97.79757049,"(30.19498461, -97.79757049)"
BP,Building Permit,2008-001048 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,500 LELAND ST,VOIDper residential review permit was created in 2007 then remodel was finaled 2007114835 2007Demolition partial a ca 1980 2x4 framed addition the addition is already gone retain the walls ca 1940 bungalow and removing the roof the addition is already gone,0302020121,Lot 2 Block   Subdivision,2008/01/07,2009/04/08,WEDNESDAY,2009,2009,No,Permit Center,VOID,2010/04/04,,200,,,,$10000.00,1,0,,,,,,,,,,,500 LELAND ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10103294,10103294,30.242198,-97.74867337,"(30.242198, -97.74867337)"
BP,Building Permit,2015-014230 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,4001 AVENUE H,Repermit 14082921  Total demo of detached garage,0218060601,Lot 16 Block 29 Subdivision,2015/02/06,2015/05/18,MONDAY,2015,2015,No,Permit Center,Expired,2015/11/18,,0,,,,$0.00,1,1,,,,,,,,,,,4001 AVENUE H,AUSTIN,TX,78751,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11290679,11290679,30.30172097,-97.72898382,"(30.30172097, -97.72898382)"
BP,Building Permit,2012-096170 BP,R- 645 Demolition One Family Homes,Demolition,No,2300 SUNNY SLOPE DR,Demolish a circa 1951 1 story 2285 square foot single family residence,0117020915,Lot 119 Block   Subdivision TARRYTOWN OAKS,2012/09/13,2012/09/21,FRIDAY,2012,2012,No,Permit Center,Final,2012/11/16,2012/11/16,2285,,,,$14000.00,1,1,,,,,,,,,,,2300 SUNNY SLOPE DR,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10832617,10832617,30.29914984,-97.76156002,"(30.29914984, -97.76156002)"
BP,Building Permit,2010-025346 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1230 W MARTIN LUTHER KING JR BLVD,REF permit 2011007059damo adjacent brick wall,0112000205,Lot 4 Block   Subdivision LAMAR AT 19TH SUBDIVISION,2010/03/25,2010/03/25,THURSDAY,2010,2010,No,Permit Center,VOID,2010/12/13,,0,,,,$5000.00,0,0,,,,,,,,,,,1230 W MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10417516,10417516,30.28416444,-97.7514951,"(30.28416444, -97.7514951)"
BP,Building Permit,2015-128216 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1605 WILLOW ST,Total demo of home and detached garage,0202070303,Lot 3 Block 3 Subdivision LEONARD M TOBINS RESUB OF RIVERSIDE ADDITION,2015/10/19,2016/01/26,TUESDAY,2016,2016,No,Permit Center,Active,2018/01/26,,0,,,,$0.00,1,1,,,,,,,,,,,1605 WILLOW ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11435429,11435429,30.25720842,-97.72866692,"(30.25720842, -97.72866692)"
BP,Building Permit,2015-103287 BP,R- 645 Demolition One Family Homes,Demolition,No,2014 GOODRICH AVE,Complete demolition of existing singlefamily residence  Circa 1940,0100060121,5386'AV X 32872'AV ABS 8 SUR 20 DECKER I,2015/04/29,2015/10/07,WEDNESDAY,2015,2016,No,Permit Center,Active,2017/10/07,,904,,,,$15000.00,1,1,,,,,,,,,,,2014 GOODRICH AVE,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11406564,11406564,30.2506635,-97.77236471,"(30.2506635, -97.77236471)"
BP,Building Permit,2011-031494 BP,R- 645 Demolition One Family Homes,Demolition,No,1702 FOREST HILL DR,Demolish a circa 1958 1 story 1480 square foot single family residence  Detached accessory structures to be removed as well but are too small to required a relocation permit,0409120407,Lot 7 Block A Subdivision,2011/04/11,2011/04/25,MONDAY,2011,2011,No,Permit Center,Final,2011/05/20,2011/05/20,1480,,,,$5000.00,1,1,,,,,,,,,,,1702 FOREST HILL DR,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10574978,10574978,30.22441726,-97.78781599,"(30.22441726, -97.78781599)"
BP,Building Permit,2015-003929 BP,R- 645 Demolition One Family Homes,Demolition,No,2322 SANTA MARIA ST,Total demo of existing home  Circa 1939,0202100917,Lot 5 Block 5 Subdivision INDUSTRIAL ADDITION,2015/01/05,2015/01/28,WEDNESDAY,2015,2015,No,Permit Center,Active,2017/01/28,,744,,,,$1500.00,1,1,,,,,,,,,,,2322 SANTA MARIA ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11275689,11275689,30.25751607,-97.71690464,"(30.25751607, -97.71690464)"
BP,Building Permit,2015-141567 BP,R- 645 Demolition One Family Homes,Demolition,No,2016 FORD ST,Total demo of existing home  Circa 1948,0102070424,Lot 9 Block   Subdivision SUN TERRACE,2015/11/16,2015/11/25,WEDNESDAY,2015,2016,No,Permit Center,Active,2016/09/18,,1127,,,,$5000.00,1,1,,,,,,,,,,,2016 FORD ST,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11451125,11451125,30.25458045,-97.77404127,"(30.25458045, -97.77404127)"
BP,Building Permit,2011-060230 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2400 NUECES ST,Demo Wooldridge Hall  600 w 24th 3rd floor,0214011002,Lot 3 Block   Subdivision RAINEYS FRANK SUBDN  BLK 48 DIV D  1885,2011/06/23,2011/07/13,WEDNESDAY,2011,2011,No,Permit Center,Final,2011/11/30,2011/11/30,0,,,,$0.00,4,1,,,,,,,,,,,2400 NUECES ST,AUSTIN,TX,78705,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10618931,10618931,30.28821552,-97.74344478,"(30.28821552, -97.74344478)"
BP,Building Permit,2008-043407 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,3717 ROBINSON AVE,Demolish a circa 1949 1 story 268 square foot detached garage that was previously demolished without a permit,0215090415,Lot 15 Block 4 Subdivision,2008/06/04,2008/06/05,THURSDAY,2008,2008,No,Permit Center,Final,2008/06/10,2008/06/10,268,,,,$2000.00,1,1,,,,,,,,,,,3717 ROBINSON AVE,AUSTIN,TX,78722,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10156994,10156994,30.29411804,-97.71840037,"(30.29411804, -97.71840037)"
BP,Building Permit,2013-069798 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,4505 NORWOOD LN,Total demo of concrete building and mobile home,0324200209,Lot 27 Block   Subdivision BLUE BONNET GARDENS,2013/07/08,2013/07/08,MONDAY,2013,2013,No,Permit Center,Final,2015/02/26,2015/02/26,800,,,,$2300.00,1,1,,,,,,,,,,,4505 NORWOOD LN,AUSTIN,TX,78744,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10977778,10977778,30.18725116,-97.68816777,"(30.18725116, -97.68816777)"
BP,Building Permit,2013-087290 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,1633 ROYAL CREST DR BLDG A6,Total demolition of a 40X60X20 high brick facade,0304070701,LOT 8 BLK A SEC 3  LOT 1 BLK A SEC 4  LOT 9  PT OF LOT 10 BLK A COLORADO HILLS ESTATES SEC 5 1B  2B OF BURTON TERRACE SEC 1,2013/08/20,2013/08/20,TUESDAY,2013,2013,No,Permit Center,Final,2013/09/09,2013/09/09,0,,,,$1500.00,0,0,,,,,,,,,,,1633 ROYAL CREST DR BLDG A6,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11003364,11003364,30.23797717,-97.73038294,"(30.23797717, -97.73038294)"
BP,Building Permit,2013-001772 BP,R- 645 Demolition One Family Homes,Demolition,No,1407 BURFORD PL,Demolish a circa 1949 1 story 908 square foot single family residence,0102071003,Lot C Block   Subdivision J S BROWN SUBD,2012/12/07,2013/01/08,TUESDAY,2013,2013,No,Permit Center,Final,2013/02/05,2013/02/05,908,,,,$0.00,1,1,,,,,,,,,,,1407 BURFORD PL,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10879236,10879236,30.25700057,-97.77224415,"(30.25700057, -97.77224415)"
BP,Building Permit,2015-073119 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,1806 KENWOOD AVE,Total demo of detached garage,0303020604,LOT 14  N 255 FT OF LOT 13 BLK 34 TRAVIS HEIGHTS,2014/07/25,2015/06/17,WEDNESDAY,2015,2015,No,Permit Center,Active,2017/06/17,,0,,,,$0.00,1,1,,,,,,,,,,,1806 KENWOOD AVE,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11371781,11371781,30.24179532,-97.74194654,"(30.24179532, -97.74194654)"
BP,Building Permit,2008-076753 BP,R- 645 Demolition One Family Homes,Demolition,No,2202 BRIDLE PATH,Demolish a circa 1939 1 story 1200 square foot single family residence,0114050617,Lot 2 Block   Subdivision WESTFIELD A,2008/08/28,2008/09/30,TUESDAY,2008,2008,No,Permit Center,Expired,2009/09/25,,1200,,,,$4000.00,1,1,,,,,,,,,,,2202 BRIDLE PATH,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10197631,10197631,30.28933982,-97.76638189,"(30.28933982, -97.76638189)"
BP,Building Permit,2008-075222 BP,C- 649 Demolition All Other Bldgs Com,Demolition,No,2419 CARDINAL LOOP,Demo ca 1972  9 structures apt bldg 50100,0315310501,Lot A Block   Subdivision BERGSTROM ARMS SUBDIVISION,2008/09/16,2008/09/24,WEDNESDAY,2008,2008,No,Permit Center,Expired,2009/03/23,,0,,,,$5000.00,2,60,,,,,,,,,,,2419 CARDINAL LOOP,AUSTIN,TX,78617,2,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10195703,10195703,30.21424957,-97.65697328,"(30.21424957, -97.65697328)"
BP,Building Permit,2012-075944 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,616 TERRELL HILL DR,Demolish detached carport,0404040851,Lot 3 Block 2 Subdivision,2012/07/30,2012/07/30,MONDAY,2012,2012,No,Permit Center,Final,2012/08/07,2012/08/07,430,,,,$0.00,1,0,,,,,,,,,,,616 TERRELL HILL DR,AUSTIN,TX,78704,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10804318,10804318,30.23646061,-97.76534531,"(30.23646061, -97.76534531)"
BP,Building Permit,2012-069377 BP,R- 645 Demolition One Family Homes,Demolition,No,2015 E 3RD ST,Demolish single family residence,0203090601,LOT 7 BLK 7 OLT 2324 DIV O FAIR GROUNDS ADDN,2012/06/20,2012/07/11,WEDNESDAY,2012,2012,No,Permit Center,Final,2012/08/13,2012/08/13,879,,,,$0.00,1,1,,,,,,,,,,,2015 E 3RD ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10795297,10795297,30.25800845,-97.72176083,"(30.25800845, -97.72176083)"
BP,Building Permit,2013-120493 BP,R- 649 Demolition All Other Bldgs Res,Demolition,No,5802 LINK AVE,Total demo of existing noncomplying workshop,0227090209,Lot 64 Block   Subdivision SKY VIEW SEC 1,2013/10/25,2013/11/18,MONDAY,2013,2014,No,Permit Center,Final,2013/12/23,2013/12/23,652,,,,$101996.00,1,1,,,,,,,,,,,5802 LINK AVE,AUSTIN,TX,78752,4,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11050400,11050400,30.32422524,-97.71970223,"(30.32422524, -97.71970223)"
BP,Building Permit,2014-076482 BP,R- 645 Demolition One Family Homes,Demolition,No,2103 E 14TH ST,Total demo of home located in rear of property  Circa 1942,0209092504,Lot 9 Block   Subdivision HABICHTS SUBDIVISION,2014/06/23,2014/08/29,FRIDAY,2014,2014,No,Permit Center,Final,2015/02/18,2015/02/18,822,,,,$6000.00,1,1,,,,,,,,,,,2103 E 14TH ST,AUSTIN,TX,78702,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11186239,11186239,30.27592983,-97.71798995,"(30.27592983, -97.71798995)"
BP,Building Permit,2008-035678 BP,R- 645 Demolition One Family Homes,Demolition,No,3207 MERRIE LYNN AVE,Demolish a circa 1948 1024 square foot 1 story single family residence,0214120704,Lot 4 Block C Subdivision A N MCQUOWN SUBDN,2008/05/08,2008/05/15,THURSDAY,2008,2008,No,Permit Center,Final,2008/05/29,2008/05/29,1024,,,,$44.00,1,1,,,,,,,,,,,3207 MERRIE LYNN AVE,AUSTIN,TX,78722,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10147442,10147442,30.28609824,-97.71194978,"(30.28609824, -97.71194978)"
