PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
BP,Building Permit,2014-014985 BP,R- 434 Addition & Alterations,Addition and Remodel,No,6503 MESA DR,Partial demo of the back of the home for addition and demo of wood deck addition of bedrm and bathrm remodeling kitchen garagestorage space additon remove wood deck and replace with concrete,0138070312,,2014/01/13,2014/02/19,WEDNESDAY,2014,2014,No,Permit Center,Final,2015/05/01,2015/05/01,,,1064,$25000.00,$98000.00,1,1,,$13000.00,,$4000.00,,$5000.00,,$3000.00,,,6503 MESA DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11089425,11089425,30.3534802,-97.7706402,"(30.3534802, -97.7706402)"
BP,Building Permit,2011-060417 BP,R- 434 Addition & Alterations,Addition and Remodel,No,6301 HIGHLAND HILLS DR,Partial demolition of rear and side wall to accomodate additions of a bay window and breakfast nook raise 2nd floor roof to accomodate more space on 2nd floor add covered patio and covered wood deck remodel of existing to enclose garge add bathroom and living room HVAC repair as needed new sheetrock and walboard new windows and doors,0136031133,,2011/07/11,2011/07/14,THURSDAY,2011,2011,No,Permit Center,Final,2012/08/08,2012/08/08,,,2141,$222000.00,$140000.00,2,1,,$170000.00,,$25000.00,,$12000.00,,$15000.00,,,6301 HIGHLAND HILLS DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10619131,10619131,30.35101556,-97.76169304,"(30.35101556, -97.76169304)"
BP,Building Permit,2009-119777 BP,R- 434 Addition & Alterations,Addition and Remodel,No,7802 MULLEN DR,Partial demo of rear to accommodate addition Addition to add sunroom and family room Remodel Kitchen MEP permit required,0237070308,,2009/10/19,2009/10/28,WEDNESDAY,2009,2010,No,Permit Center,Final,2010/02/11,2010/02/11,,,396,$1800.00,$19500.00,1,1,,$300.00,,$500.00,,$500.00,,$500.00,,,7802 MULLEN DR,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10358948,10358948,30.3524506,-97.72719235,"(30.3524506, -97.72719235)"
BP,Building Permit,2013-022459 BP,R- 434 Addition & Alterations,Addition and Remodel,No,12333 DANNY DR,Partial demo and addition or one room study off north side of existing sf res and replacing windows from expired BP 2009016190BPAPPROVED BY COC PROGRAM,0262100956,,2013/03/04,2013/03/07,THURSDAY,2013,2013,No,Permit Center,Final,2013/08/01,2013/08/01,,,345,$25000.00,$25000.00,2,1,,$10000.00,,$2000.00,,$13000.00,,$0.00,,,12333 DANNY DR,AUSTIN,TX,78759,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10909380,10909380,30.4187882,-97.71107046,"(30.4187882, -97.71107046)"
BP,Building Permit,2014-042063 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4200 AQUA VERDE DR,Partial Demo infill 1st floor addition to add living space between 1st floor guest room and 1st floor livig room  Work to include kitchen remodel Roof of new structure will be terrace accessible from the 2nd floor master bedroom,0133190122,LOT 5 BLK B AQUA VERDE,2014/03/26,2014/04/25,FRIDAY,2014,2014,No,Permit Center,Final,2015/01/07,2015/01/07,,,320,$25000.00,$115000.00,2,0,,$18000.00,,$3000.00,,$0.00,,$4000.00,,,4200 AQUA VERDE DR,AUSTIN,TX,78746,,AUSTIN LTD,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11129047,11129047,30.34359539,-97.81072068,"(30.34359539, -97.81072068)"
BP,Building Permit,2012-094093 BP,R- 434 Addition & Alterations,Addition and Remodel,No,703 KINNEY AVE,Partial demolition of exterior wall to accomodate new kitchen addition to north side of existing sf res Existing kitchen will be converted into a sitting room new interior framing sheetrock and wallboard repair as needed Addition of a 50 square foot outdoor sitting area to be added adjacent to the kitchen,0103030717,,2012/08/13,2012/09/19,WEDNESDAY,2012,2012,No,Permit Center,Final,2013/06/11,2013/06/11,,,217,$10000.00,$40000.00,1,1,,$9000.00,,$1000.00,,$0.00,,$0.00,,,703 KINNEY AVE,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10828657,10828657,30.26003392,-97.76302965,"(30.26003392, -97.76302965)"
BP,Building Permit,2009-035687 BP,R- 434 Addition & Alterations,Addition,No,4505 TORTUGA CV,partial demo of roof to accomodate new office space on the second floor to the rear of existing sf res,0131070138,,2009/04/15,2009/04/24,FRIDAY,2009,2009,No,Permit Center,Withdrawn,2009/10/21,2009/06/16,,,243,,$38000.00,2,1,,,,,,,,,,,4505 TORTUGA CV,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10264953,10264953,30.33797422,-97.7782403,"(30.33797422, -97.7782403)"
BP,Building Permit,2015-138483 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3610 GOVALLE AVE,Partial demolition of existing detached garage roof for new dormer Garage conversion and change of use from accessory structure to new secondary dwelling garage apt,0206150611,,2015/11/02,2015/11/19,THURSDAY,2015,2016,No,Permit Center,Active,2016/10/03,,,,1418,$0.00,$40000.00,2,1,,$0.00,,$0.00,,$0.00,,$0.00,,,3610 GOVALLE AVE,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11447451,11447451,30.26470626,-97.6978861,"(30.26470626, -97.6978861)"
BP,Building Permit,2012-068210 BP,R- 434 Addition & Alterations,Addition,No,4207 GNARL DR,Partial Demo Siding at north east alcove partial reroof of same area Addition covered screen porch over existing paver patio Replace on exterior door and two windows,0142070414,,2012/06/20,2012/07/10,TUESDAY,2012,2012,No,Permit Center,Final,2013/01/11,2013/01/11,,,308,,$14000.00,2,1,,,,,,,,,,,4207 GNARL DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10793961,10793961,30.36380028,-97.76793016,"(30.36380028, -97.76793016)"
BP,Building Permit,2009-103970 BP,R- 434 Addition & Alterations,Addition and Remodel,No,1708 W 34TH ST,Partial demo of rear side walls to accomode addition of master bedroom and bath new siding on exterior as needed,0120010918,LOT 10 BLK 3 BRYKERWOODS E,2009/08/11,2009/09/16,WEDNESDAY,2009,2009,No,Permit Center,Final,2009/12/31,2009/12/31,,,590,$4500.00,$40000.00,1,1,,$4500.00,,$0.00,,$0.00,,$0.00,,,1708 W 34TH ST,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10341253,10341253,30.30721273,-97.75302126,"(30.30721273, -97.75302126)"
BP,Building Permit,2011-007518 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3110 WEST TERRACE DR,Partial Demolition to Rear of Home to Accomodate Addition Addition to consist of adding approx 643 sqft  New addition will accomodate new master suite office and utility room Will be adding New Covered Patio to Rear of Home approx 253 sqft  Remodel will consist of renovating Kitchen Living Dining Room and Bedroom,0234000615,,2011/01/13,2011/01/31,MONDAY,2011,2011,No,Permit Center,Final,2011/10/20,2011/10/20,,,744,$15000.00,$85000.00,1,1,,$10000.00,,$5000.00,,$0.00,,$0.00,,,3110 WEST TERRACE DR,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10541183,10541183,30.34611237,-97.74954852,"(30.34611237, -97.74954852)"
BP,Building Permit,2015-119126 BP,R- 434 Addition & Alterations,Addition and Remodel,No,3502 RIVER RD,Partial Demo Interior remodel includes instalation of new patio doors,0120070205,LOT 5 LESS NE TRI TARRYTOWN RIVER OAKS,2015/09/02,2016/01/07,THURSDAY,2016,2016,No,Permit Center,Active,2016/08/14,,,,0,$20000.00,$20000.00,2,1,,$20000.00,,$0.00,,$0.00,,$0.00,,,3502 RIVER RD,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11424861,11424861,30.30699508,-97.77302843,"(30.30699508, -97.77302843)"
BP,Building Permit,2010-078719 BP,R- 434 Addition & Alterations,Addition,No,7020 TIMAROU TER,Partial demo to remove siding on rear for new addition Addition to existing 2 story SF res to add 393 sq ft  1st floor game room to rear,0237430603,,2010/09/13,2010/09/13,MONDAY,2010,2010,No,Permit Center,Final,2011/01/11,2011/01/11,,,393,,$35000.00,2,1,,,,,,,,,,,7020 TIMAROU TER,AUSTIN,TX,78754,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10489385,10489385,30.34771488,-97.61110894,"(30.34771488, -97.61110894)"
BP,Building Permit,2016-003101 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2109 RIVERVIEW ST,Partial demolition  Addition of second story at rear of home as well as roof top deck  Addition remodel adds one additional bedroom and one bath,0200080905,LOT 5 BLK 3 OLT 66 DIV O BERGMAN VALLEY VIEW,2015/08/17,2016/01/12,TUESDAY,2016,2016,No,Permit Center,Active,2016/07/26,,,,2005,$42000.00,$198000.00,2,1,,$20000.00,,$6000.00,,$8000.00,,$8000.00,,,2109 RIVERVIEW ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11469948,11469948,30.25035882,-97.72387483,"(30.25035882, -97.72387483)"
BP,Building Permit,2014-063929 BP,R- 434 Addition & Alterations,Addition,No,1510 ULLRICH AVE,partial demoaddition of new beedroom and bathroom,0228060117,LOT 16 BLK A BREEZY HOLLOW ADDN SEC NO 2,2014/05/02,2014/06/19,THURSDAY,2014,2014,No,Permit Center,Final,2014/11/14,2014/11/14,,,531,,$32000.00,1,1,,,,,,,,,,,1510 ULLRICH AVE,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11166036,11166036,30.33113652,-97.73361785,"(30.33113652, -97.73361785)"
BP,Building Permit,2014-092879 BP,R- 435 Renovations/Remodel,Remodel,No,3529 FAWN CREEK PATH,Partial Demo Repair and replace existing deck at rear of residence  Demo flooring guardrail posts footings  Reuse existing joists frame new landing frame new stairs new support posts new concrete footings,0129130114,,2014/07/30,2014/09/02,TUESDAY,2014,2014,No,Permit Center,Final,2014/10/13,2014/10/13,,375,,$6000.00,,2,1,,$6000.00,,$0.00,,$0.00,,$0.00,,,3529 FAWN CREEK PATH,AUSTIN,TX,78746,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11208547,11208547,30.33198488,-97.80032355,"(30.33198488, -97.80032355)"
BP,Building Permit,2013-114240 BP,R- 434 Addition & Alterations,Addition and Remodel,No,8900 ROCKCREST DR,Partial demo of exterior wall and roof on northside of home addition of master bedrm suite with bathroom,0150010512,,2013/10/02,2013/11/08,FRIDAY,2013,2014,No,Permit Center,Final,2014/11/25,2014/11/25,,,300,$50000.00,$100000.00,1,1,,$26000.00,,$5000.00,,$4000.00,,$15000.00,,,8900 ROCKCREST DR,AUSTIN,TX,78759,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11041615,11041615,30.38383109,-97.74998124,"(30.38383109, -97.74998124)"
BP,Building Permit,2011-047000 BP,R- 434 Addition & Alterations,Addition,No,1103 ALEGRIA RD,Partial demolition of rear wall and roof structure to accomodate new addition of master batrhoom and closet to an existing non complying sf residence,0229070948,,2011/05/18,2011/05/31,TUESDAY,2011,2011,No,Permit Center,Final,2011/12/12,2011/12/12,,,251,,$12000.00,1,1,,,,,,,,,,,1103 ALEGRIA RD,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10598122,10598122,30.33217567,-97.72600886,"(30.33217567, -97.72600886)"
BP,Building Permit,2008-059970 BP,R- 434 Addition & Alterations,Addition and Remodel,No,7006 FIREOAK DR,partial demolition  interior remodel of bathroom addition of 160 sf for master bath addition foundation additions forfuture storage and kitchen addition,0164051404,,2008/04/10,2008/07/31,THURSDAY,2008,2008,No,Permit Center,Final,2008/10/22,2008/10/22,,,160,$9500.00,$30000.00,1,1,,$5000.00,,$2100.00,,$1000.00,,$1400.00,,,7006 FIREOAK DR,AUSTIN,TX,78759,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10177261,10177261,30.4247223,-97.76651813,"(30.4247223, -97.76651813)"
BP,Building Permit,2010-041387 BP,R- 435 Renovations/Remodel,Repair,No,8510 MESA DR,Partial demolition to permit removal of attached carport that took place some time between 2004  2006  Carport constructed in 1992 but did not receive final inspection  In addition replace all windows on the existing duplex,0147011010,,2010/05/13,2010/05/13,THURSDAY,2010,2010,No,Permit Center,Expired,2010/11/09,,,5935,,$12594.00,$12594.00,2,2,,$12594.00,,$0.00,,$0.00,,$0.00,,,8510 MESA DR,AUSTIN,TX,78759,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10439350,10439350,30.37834493,-97.75330035,"(30.37834493, -97.75330035)"
BP,Building Permit,2011-022930 BP,R- 434 Addition & Alterations,Addition and Remodel,No,10008 BRANDYWINE CIR,Partial Demolition to the roof over Existing Garage  Will be removing roof area and Installing 2nd Floor Living Area  New 2nd Floor to have 2 bedrooms bathroom and study  Approx 850 sqft,0168150620,,2011/03/22,2011/03/22,TUESDAY,2011,2011,No,Permit Center,Final,2014/08/22,2014/08/22,,,850,$2000.00,$80000.00,2,1,,$2000.00,,$0.00,,$0.00,,$0.00,,,10008 BRANDYWINE CIR,AUSTIN,TX,78750,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10563266,10563266,30.43742722,-97.80593486,"(30.43742722, -97.80593486)"
BP,Building Permit,2012-074950 BP,R- 435 Renovations/Remodel,Remodel,No,4110 PAINT ROCK DR,Partial Demolition at existing bath for new window and to relocate existing window in bedroom Interior remodel to remove one interior wall between the Master Bath  Master Closet to enlarge Master Bath opening interior wall between Master Bedroom and 2nd Bedroom to create a new Master Closet in the existing sf res  Plumbing will be rearranged,0142041705,,2012/06/12,2012/07/26,THURSDAY,2012,2012,No,Permit Center,Final,2012/11/01,2012/11/01,,0,,$13000.00,,1,1,,$6500.00,,$1900.00,,$0.00,,$4600.00,,,4110 PAINT ROCK DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10803152,10803152,30.36777579,-97.76195027,"(30.36777579, -97.76195027)"
BP,Building Permit,2011-104199 BP,R- 434 Addition & Alterations,Addition,No,1714 CHANNEL RD,Partial demo of existing sf res sw exterior wall to add a new attached single story single garage bay to existing sf res,0133110176,,2011/11/07,2011/11/17,THURSDAY,2011,2012,No,Permit Center,Expired,2012/11/07,,,,330,,$12000.00,2,1,,,,,,,,,,,1714 CHANNEL RD,AUSTIN,TX,78746,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10682665,10682665,30.34269342,-97.78956559,"(30.34269342, -97.78956559)"
BP,Building Permit,2011-075372 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4202 DEEPWOODS DR,partial demo of sfres  removal of portions of front and garage entry to epand entrys over existing impervious cover 50sf  full remodel of exisitng structure to include relocated kitchen new master bath reconfigure walls for new walk in master closet utility mudroom and garage storage  new windows and wall board throughout,0142040102,,2011/08/19,2011/08/24,WEDNESDAY,2011,2011,No,Permit Center,Final,2012/05/03,2012/05/03,,,50,$64000.00,$82000.00,1,1,,$40000.00,,$9000.00,,$5500.00,,$9500.00,,,4202 DEEPWOODS DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10640551,10640551,30.36527484,-97.76616236,"(30.36527484, -97.76616236)"
BP,Building Permit,2016-002464 BP,R- 434 Addition & Alterations,Addition and Remodel,No,7209 GROVER AVE,Partial demoltion add of family room kitchen relocation master bedroom bath closet and attached garage,0233090711,,2015/09/30,2016/01/12,TUESDAY,2016,2016,No,Permit Center,Active,2016/10/05,,,,1334,$65000.00,$65000.00,1,1,,$45000.00,,$5000.00,,$7000.00,,$8000.00,,,7209 GROVER AVE,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11469196,11469196,30.34221204,-97.7215646,"(30.34221204, -97.7215646)"
BP,Building Permit,2012-071248 BP,R- 434 Addition & Alterations,Addition and Remodel,No,8514 BURRELL DR,Partial Demo of roof and rear wall Addition Enlarge kitchen add a new bathroom New bedroom and window replacement,0241100101,,2012/06/27,2012/07/18,WEDNESDAY,2012,2012,No,Permit Center,Final,2013/09/09,2013/09/09,,,350,$11000.00,$30000.00,1,1,,$5000.00,,$2500.00,,$1000.00,,$2500.00,,,8514 BURRELL DR,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=10798234,10798234,30.36230027,-97.7203292,"(30.36230027, -97.7203292)"
BP,Building Permit,2014-085408 BP,R- 434 Addition & Alterations,Addition and Remodel,No,4703 GREYSTONE DR,Partial demo of existing single family residence for new windows window relocations relocation of chimney expansion of covered 2nd floor deck  Interior remodel of first floor to include dining living laundry and pantry rooms  Complete remodel of existing 2nd floor for new layout including all walls updated bathrooms  New attached wood deck to residence at ground level,0142090103,,2014/06/20,2014/08/15,FRIDAY,2014,2014,No,Permit Center,Final,2015/07/08,2015/07/08,,,170,$110000.00,$160000.00,2,1,,$64000.00,,$20000.00,,$6000.00,,$20000.00,,,4703 GREYSTONE DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11198263,11198263,30.36812024,-97.7729821,"(30.36812024, -97.7729821)"
BP,Building Permit,2015-018899 BP,R- 434 Addition & Alterations,Addition and Remodel,No,2202 MONTCLAIRE ST,partial demoInterior remodelmove kitchen to current dining area open living room wall add a powder bathroom master closet bath reconfigure utility windows demo current stair and landing on rear of residence and replace with new wooden patio HVAC and Electrical update Currently Noncompliant site impervious surface but removing 1984 sq ft of imp surf to be in compliance,0401090507,LOT 9 BLK 10 RABB INWOOD HILLS,2015/01/14,2015/02/20,FRIDAY,2015,2015,No,Permit Center,Expired,2016/04/10,,,,111,$45000.00,$45000.00,1,1,,$30000.00,,$4000.00,,$6000.00,,$5000.00,,,2202 MONTCLAIRE ST,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11297648,11297648,30.24880228,-97.78011833,"(30.24880228, -97.78011833)"
